Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel
24475,111,4909,2026-01-17,1,90.0,Online
24476,106,5801,2026-01-17,1,55.0,Online
24477,110,3708,2026-01-17,4,240.0,Online
24478,116,5010,2026-01-17,1,32.0,In-Store
24479,106,3929,2026-01-17,1,55.0,In-Store
24480,114,4699,2026-01-17,1,180.0,Online
24481,116,5997,2026-01-17,2,64.0,In-Store
24482,105,2407,2026-01-18,1,22.5,Online
24483,103,5310,2026-01-18,1,30.0,Online
24484,102,2613,2026-01-18,1,75.0,Online
24485,110,3531,2026-01-18,1,60.0,Online
24486,116,4907,2026-01-18,2,64.0,In-Store
24487,101,2435,2026-01-18,1,25.0,Online
24488,102,2263,2026-01-18,1,75.0,Online
24489,115,5756,2026-01-18,2,170.0,Online
24490,108,3219,2026-01-18,5,325.0,Online
24491,118,3427,2026-01-18,3,144.0,Online
24492,119,4181,2026-01-18,2,140.0,Online
24493,110,2030,2026-01-18,2,120.0,In-Store
24494,112,2458,2026-01-18,2,220.0,In-Store
24495,118,3218,2026-01-18,2,96.0,Online
24496,119,3686,2026-01-18,2,140.0,Online
24497,117,5249,2026-01-18,1,24.0,Online
24498,103,3154,2026-01-18,1,30.0,Online
24499,111,4731,2026-01-18,2,180.0,Online
24500,106,2381,2026-01-18,1,55.0,Online
24501,104,5368,2026-01-18,1,120.0,Online
24502,105,5859,2026-01-18,3,67.5,In-Store
24503,103,4400,2026-01-18,1,30.0,Online
24504,109,4835,2026-01-18,1,35.0,Online
24505,105,2092,2026-01-18,3,67.5,Online
24506,106,3815,2026-01-18,1,55.0,In-Store
24507,104,2241,2026-01-18,2,240.0,Online
24508,110,5184,2026-01-18,2,120.0,In-Store
24509,112,5768,2026-01-18,1,110.0,Online
24510,105,3752,2026-01-18,1,22.5,Online
24511,118,4305,2026-01-18,1,48.0,Online
24512,103,2862,2026-01-18,2,60.0,Online
24513,101,2372,2026-01-18,2,50.0,Online
24514,117,3290,2026-01-18,1,24.0,In-Store
24515,106,5245,2026-01-18,1,55.0,Online
24516,107,2165,2026-01-18,4,180.0,In-Store
24517,105,5738,2026-01-18,1,22.5,Online
24518,105,5002,2026-01-18,1,22.5,Online
24519,105,4525,2026-01-18,1,22.5,Online
24520,119,3424,2026-01-18,4,280.0,In-Store
24521,105,3131,2026-01-18,2,45.0,Online
24522,110,2656,2026-01-18,1,60.0,Online
24523,111,4376,2026-01-18,3,270.0,In-Store
24524,102,5967,2026-01-18,1,75.0,Online
24525,114,2469,2026-01-18,1,180.0,Online
24526,101,4335,2026-01-18,2,50.0,In-Store
24527,111,2914,2026-01-18,2,180.0,Online
24528,109,2603,2026-01-18,1,35.0,In-Store
24529,114,3565,2026-01-18,2,360.0,In-Store
24530,108,2981,2026-01-18,3,195.0,Online
24531,115,3326,2026-01-18,2,170.0,Online
24532,105,4103,2026-01-18,2,45.0,Online
24533,112,4807,2026-01-18,1,110.0,Online
24534,119,5852,2026-01-18,1,70.0,Online
24535,110,5358,2026-01-18,1,60.0,Online
24536,104,5118,2026-01-18,2,240.0,Online
24537,108,4049,2026-01-18,1,65.0,Online
24538,105,4244,2026-01-18,1,22.5,In-Store
24539,115,2504,2026-01-18,1,85.0,In-Store
24540,102,4643,2026-01-18,1,75.0,In-Store
24541,119,5558,2026-01-18,2,140.0,In-Store
24542,116,5582,2026-01-18,2,64.0,Online
24543,118,2200,2026-01-18,2,96.0,Online
24544,101,2598,2026-01-18,2,50.0,In-Store
24545,101,5570,2026-01-18,1,25.0,Online
24546,115,5987,2026-01-18,1,85.0,In-Store
24547,106,2200,2026-01-19,1,55.0,In-Store
24548,106,3708,2026-01-19,3,165.0,Online
24549,106,2559,2026-01-19,1,55.0,In-Store
24550,111,4115,2026-01-19,1,90.0,In-Store
24551,102,4373,2026-01-19,1,75.0,Online
24552,111,2482,2026-01-19,1,90.0,Online
24553,106,2571,2026-01-19,1,55.0,In-Store
24554,108,5170,2026-01-19,2,130.0,In-Store
24555,115,5626,2026-01-19,3,255.0,In-Store
24556,118,4894,2026-01-19,2,96.0,Online
24557,104,4495,2026-01-19,3,360.0,Online
24558,104,4227,2026-01-19,1,120.0,Online
24559,104,5424,2026-01-19,2,240.0,Online
24560,105,3540,2026-01-19,1,22.5,Online
24561,117,2767,2026-01-19,2,48.0,Online
24562,110,2917,2026-01-19,1,60.0,Online
24563,114,4083,2026-01-19,1,180.0,Online
24564,103,3317,2026-01-19,1,30.0,Online
24565,112,5966,2026-01-19,1,110.0,In-Store
24566,101,3679,2026-01-19,5,125.0,Online
24567,109,3389,2026-01-19,1,35.0,In-Store
24568,118,3009,2026-01-19,1,48.0,In-Store
24569,109,2516,2026-01-19,1,35.0,In-Store
24570,106,2172,2026-01-19,1,55.0,Online
24571,101,3486,2026-01-19,1,25.0,In-Store
24572,109,2764,2026-01-19,1,35.0,Online
24573,112,2518,2026-01-19,3,330.0,Online
24574,103,2869,2026-01-19,1,30.0,Online
24575,117,2797,2026-01-19,5,120.0,Online
24576,105,3397,2026-01-19,1,22.5,Online
24577,118,5938,2026-01-19,2,96.0,Online
24578,102,5727,2026-01-19,2,150.0,Online
24579,102,2692,2026-01-19,1,75.0,In-Store
24580,113,4578,2026-01-19,1,28.0,In-Store
24581,103,3703,2026-01-19,1,30.0,In-Store
24582,102,5910,2026-01-19,1,75.0,Online
24583,101,4423,2026-01-19,1,25.0,Online
24584,116,4074,2026-01-19,1,32.0,Online
24585,119,4654,2026-01-19,1,70.0,Online
24586,104,2767,2026-01-20,5,600.0,In-Store
24587,109,3224,2026-01-20,4,140.0,In-Store
24588,108,4865,2026-01-20,1,65.0,Online
24589,109,5373,2026-01-20,2,70.0,In-Store
24590,119,4817,2026-01-20,1,70.0,Online
24591,105,3953,2026-01-20,4,90.0,In-Store
24592,102,2436,2026-01-20,2,150.0,Online
24593,109,5679,2026-01-20,3,105.0,In-Store
24594,119,2181,2026-01-20,1,70.0,Online
24595,107,5186,2026-01-20,1,45.0,In-Store
24596,106,4576,2026-01-20,1,55.0,Online
24597,119,5086,2026-01-20,1,70.0,In-Store
24598,103,4083,2026-01-20,2,60.0,Online
24599,107,4726,2026-01-20,3,135.0,Online
24600,107,5717,2026-01-20,1,45.0,In-Store
24601,117,4063,2026-01-20,5,120.0,Online
24602,105,5234,2026-01-20,1,22.5,Online
24603,118,4677,2026-01-20,1,48.0,Online
24604,117,2497,2026-01-20,1,24.0,In-Store
24605,112,4308,2026-01-20,1,110.0,In-Store
24606,118,5286,2026-01-20,1,48.0,Online
24607,115,3130,2026-01-20,1,85.0,Online
24608,103,2091,2026-01-20,1,30.0,Online
24609,105,4347,2026-01-20,1,22.5,Online
24610,105,5013,2026-01-20,1,22.5,Online
24611,115,4506,2026-01-20,2,170.0,Online
24612,109,4413,2026-01-20,2,70.0,In-Store
24613,110,5810,2026-01-20,1,60.0,In-Store
24614,120,4494,2026-01-20,4,600.0,In-Store
24615,103,3266,2026-01-20,1,30.0,In-Store
24616,120,3705,2026-01-20,2,300.0,Online
24617,112,3251,2026-01-20,3,330.0,In-Store
24618,106,4715,2026-01-20,2,110.0,Online
24619,106,2337,2026-01-20,3,165.0,Online
24620,103,4848,2026-01-20,1,30.0,In-Store
24621,103,5744,2026-01-20,3,90.0,Online
24622,102,3239,2026-01-20,2,150.0,Online
24623,103,3101,2026-01-20,2,60.0,Online
24624,101,4990,2026-01-21,1,25.0,Online
24625,106,4544,2026-01-21,1,55.0,In-Store
24626,103,4416,2026-01-21,4,120.0,In-Store
24627,104,2435,2026-01-21,1,120.0,Online
24628,115,4530,2026-01-21,1,85.0,In-Store
24629,103,2050,2026-01-21,1,30.0,Online
24630,110,5967,2026-01-21,2,120.0,In-Store
24631,104,3951,2026-01-21,1,120.0,Online
24632,107,5582,2026-01-21,4,180.0,In-Store
24633,102,2840,2026-01-21,1,75.0,Online
24634,118,2489,2026-01-21,2,96.0,Online
24635,117,5627,2026-01-21,1,24.0,Online
24636,105,3143,2026-01-21,3,67.5,In-Store
24637,102,4106,2026-01-21,2,150.0,Online
24638,114,4162,2026-01-21,3,540.0,Online
24639,116,2520,2026-01-21,3,96.0,In-Store
24640,105,5486,2026-01-21,2,45.0,In-Store
24641,105,2930,2026-01-21,2,45.0,In-Store
24642,109,4879,2026-01-21,1,35.0,In-Store
24643,115,2661,2026-01-21,1,85.0,In-Store
24644,105,3389,2026-01-21,1,22.5,In-Store
24645,116,2519,2026-01-21,2,64.0,Online
24646,115,5368,2026-01-21,1,85.0,Online
24647,105,3232,2026-01-21,2,45.0,Online
24648,101,3708,2026-01-21,1,25.0,Online
24649,117,2862,2026-01-21,1,24.0,Online
24650,109,3695,2026-01-21,1,35.0,In-Store
24651,101,5956,2026-01-21,2,50.0,Online
24652,106,4341,2026-01-21,2,110.0,Online
24653,109,2413,2026-01-21,1,35.0,In-Store
24654,116,3415,2026-01-21,1,32.0,Online
24655,112,6000,2026-01-21,1,110.0,Online
24656,105,5184,2026-01-21,3,67.5,Online
24657,106,3231,2026-01-21,1,55.0,In-Store
24658,108,4332,2026-01-21,1,65.0,In-Store
24659,101,2381,2026-01-21,3,75.0,Online
24660,105,4006,2026-01-21,1,22.5,In-Store
24661,103,5804,2026-01-21,2,60.0,Online
24662,117,5772,2026-01-21,1,24.0,Online
24663,104,2848,2026-01-21,1,120.0,Online
24664,110,2826,2026-01-21,2,120.0,Online
24665,113,5747,2026-01-21,2,56.0,Online
24666,103,3796,2026-01-21,1,30.0,Online
24667,114,2881,2026-01-21,1,180.0,Online
24668,107,5692,2026-01-21,1,45.0,In-Store
24669,103,2343,2026-01-21,2,60.0,Online
24670,102,3335,2026-01-21,2,150.0,In-Store
24671,103,2537,2026-01-21,1,30.0,Online
24672,118,3688,2026-01-21,1,48.0,In-Store
24673,101,2705,2026-01-21,1,25.0,Online
24674,118,3077,2026-01-21,1,48.0,In-Store
24675,106,5052,2026-01-21,1,55.0,In-Store
24676,110,2084,2026-01-21,1,60.0,In-Store
24677,106,5420,2026-01-21,2,110.0,In-Store
24678,118,2016,2026-01-21,1,48.0,Online
24679,104,3001,2026-01-21,3,360.0,Online
24680,111,2360,2026-01-21,1,90.0,Online
24681,104,2877,2026-01-21,1,120.0,Online
24682,113,5364,2026-01-21,1,28.0,In-Store
24683,104,4868,2026-01-21,3,360.0,In-Store
24684,118,2115,2026-01-21,4,192.0,In-Store
24685,108,3335,2026-01-22,2,130.0,Online
24686,105,5520,2026-01-22,1,22.5,In-Store
24687,116,4071,2026-01-22,1,32.0,Online
24688,104,3106,2026-01-22,2,240.0,In-Store
24689,116,4151,2026-01-22,2,64.0,In-Store
24690,112,2175,2026-01-22,1,110.0,In-Store
24691,105,3547,2026-01-22,2,45.0,Online
24692,110,3878,2026-01-22,2,120.0,In-Store
24693,105,2156,2026-01-22,2,45.0,In-Store
24694,110,4556,2026-01-22,1,60.0,Online
24695,107,3853,2026-01-22,1,45.0,Online
24696,119,5744,2026-01-22,1,70.0,Online
24697,107,4485,2026-01-22,1,45.0,Online
24698,103,4168,2026-01-22,5,150.0,In-Store
24699,107,2236,2026-01-22,1,45.0,In-Store
24700,116,3928,2026-01-22,2,64.0,Online
24701,114,3639,2026-01-22,3,540.0,In-Store
24702,104,2181,2026-01-22,1,120.0,Online
24703,111,5817,2026-01-22,4,360.0,Online
24704,116,2042,2026-01-22,1,32.0,Online
24705,103,2423,2026-01-22,2,60.0,Online
24706,115,2527,2026-01-22,2,170.0,Online
24707,101,2337,2026-01-22,2,50.0,In-Store
24708,105,3266,2026-01-22,1,22.5,Online
24709,111,3574,2026-01-22,1,90.0,Online
24710,101,4914,2026-01-22,1,25.0,Online
24711,116,2020,2026-01-22,1,32.0,Online
24712,109,4162,2026-01-22,1,35.0,Online
24713,106,2969,2026-01-22,2,110.0,In-Store
24714,109,4603,2026-01-22,1,35.0,In-Store
24715,118,3247,2026-01-22,1,48.0,Online
24716,119,5139,2026-01-22,1,70.0,Online
24717,117,4044,2026-01-22,2,48.0,In-Store
24718,117,4387,2026-01-22,1,24.0,In-Store
24719,108,2478,2026-01-22,2,130.0,Online
24720,109,4987,2026-01-22,1,35.0,Online
24721,101,2914,2026-01-22,1,25.0,Online
24722,102,5240,2026-01-22,2,150.0,Online
24723,118,4369,2026-01-22,1,48.0,In-Store
24724,105,5133,2026-01-22,1,22.5,In-Store
24725,105,5362,2026-01-22,3,67.5,Online
24726,116,2128,2026-01-22,1,32.0,In-Store
24727,108,4888,2026-01-23,2,130.0,In-Store
24728,109,4156,2026-01-23,2,70.0,Online
24729,105,3562,2026-01-23,1,22.5,Online
24730,112,2767,2026-01-23,2,220.0,Online
24731,111,5895,2026-01-23,2,180.0,In-Store
24732,110,5541,2026-01-23,3,180.0,Online
24733,111,2173,2026-01-23,3,270.0,Online
24734,104,3542,2026-01-23,3,360.0,Online
24735,106,5120,2026-01-23,1,55.0,Online
24736,103,5218,2026-01-23,1,30.0,Online
24737,105,4233,2026-01-23,1,22.5,Online
24738,119,5612,2026-01-23,1,70.0,Online
24739,115,5938,2026-01-23,1,85.0,In-Store
24740,102,4414,2026-01-23,1,75.0,Online
24741,103,5116,2026-01-23,1,30.0,In-Store
24742,104,2718,2026-01-23,1,120.0,Online
24743,116,5154,2026-01-23,1,32.0,Online
24744,115,5381,2026-01-23,1,85.0,Online
24745,107,2113,2026-01-23,1,45.0,Online
24746,118,3954,2026-01-23,3,144.0,Online
24747,114,4347,2026-01-23,1,180.0,Online
24748,109,3688,2026-01-23,1,35.0,Online
24749,101,2779,2026-01-23,2,50.0,In-Store
24750,107,5351,2026-01-23,2,90.0,Online
24751,114,2953,2026-01-23,1,180.0,Online
24752,105,4135,2026-01-23,1,22.5,Online
24753,113,2981,2026-01-23,2,56.0,Online
24754,103,4506,2026-01-23,1,30.0,In-Store
24755,105,3363,2026-01-23,4,90.0,Online
24756,101,2513,2026-01-23,3,75.0,Online
24757,112,5315,2026-01-23,2,220.0,In-Store
24758,109,2429,2026-01-23,1,35.0,Online
24759,107,3772,2026-01-23,1,45.0,Online
24760,113,2583,2026-01-23,2,56.0,In-Store
24761,114,3961,2026-01-23,1,180.0,Online
24762,106,4814,2026-01-23,1,55.0,In-Store
24763,104,4887,2026-01-23,1,120.0,Online
24764,106,3247,2026-01-23,1,55.0,Online
24765,101,3888,2026-01-23,4,100.0,Online
24766,102,3092,2026-01-23,2,150.0,Online
24767,106,5751,2026-01-23,4,220.0,Online
24768,120,3807,2026-01-23,1,150.0,In-Store
24769,108,4907,2026-01-23,1,65.0,Online
24770,117,3092,2026-01-23,3,72.0,Online
24771,104,3561,2026-01-23,2,240.0,In-Store
24772,102,5441,2026-01-23,1,75.0,In-Store
24773,101,3406,2026-01-23,2,50.0,Online
24774,116,2971,2026-01-23,1,32.0,In-Store
24775,109,4716,2026-01-23,1,35.0,Online
24776,101,4808,2026-01-23,1,25.0,In-Store
24777,101,4737,2026-01-23,1,25.0,Online
24778,106,2418,2026-01-23,1,55.0,In-Store
24779,102,2917,2026-01-23,2,150.0,Online
24780,109,4220,2026-01-23,1,35.0,Online
24781,107,3071,2026-01-23,1,45.0,Online
24782,104,2864,2026-01-23,3,360.0,Online
24783,106,3622,2026-01-23,5,275.0,Online
24784,103,5721,2026-01-23,3,90.0,In-Store
24785,115,2751,2026-01-24,1,85.0,Online
24786,101,5406,2026-01-24,2,50.0,In-Store
24787,108,5575,2026-01-24,2,130.0,Online
24788,104,3849,2026-01-24,1,120.0,In-Store
24789,105,2219,2026-01-24,1,22.5,Online
24790,101,5474,2026-01-24,1,25.0,Online
24791,106,3554,2026-01-24,1,55.0,Online
24792,110,4645,2026-01-24,1,60.0,Online
24793,101,3563,2026-01-24,1,25.0,Online
24794,119,3745,2026-01-24,1,70.0,In-Store
24795,112,4000,2026-01-24,1,110.0,Online
24796,112,4921,2026-01-24,1,110.0,Online
24797,101,2047,2026-01-24,2,50.0,In-Store
24798,102,5076,2026-01-24,1,75.0,Online
24799,107,4130,2026-01-24,2,90.0,In-Store
24800,101,2617,2026-01-24,1,25.0,Online
24801,101,5853,2026-01-24,3,75.0,Online
24802,106,2667,2026-01-24,1,55.0,Online
24803,108,2656,2026-01-24,1,65.0,Online
24804,105,3511,2026-01-24,1,22.5,In-Store
24805,101,3404,2026-01-24,5,125.0,Online
24806,102,5672,2026-01-24,1,75.0,In-Store
24807,105,3055,2026-01-24,2,45.0,In-Store
24808,105,3052,2026-01-24,1,22.5,Online
24809,118,2954,2026-01-24,2,96.0,Online
24810,116,2986,2026-01-24,2,64.0,Online
24811,113,3444,2026-01-24,1,28.0,Online
24812,103,5203,2026-01-24,2,60.0,In-Store
24813,101,3280,2026-01-24,2,50.0,Online
24814,104,2133,2026-01-24,1,120.0,Online
24815,113,2795,2026-01-24,2,56.0,Online
24816,115,5549,2026-01-24,1,85.0,Online
24817,113,4100,2026-01-24,2,56.0,Online
24818,116,2985,2026-01-24,1,32.0,Online
24819,107,3832,2026-01-24,1,45.0,Online
24820,118,5133,2026-01-24,4,192.0,Online
24821,115,5748,2026-01-24,1,85.0,In-Store
24822,112,2754,2026-01-24,1,110.0,Online
24823,106,3106,2026-01-24,1,55.0,In-Store
24824,108,4425,2026-01-24,1,65.0,Online
24825,112,2133,2026-01-24,2,220.0,Online
24826,118,3561,2026-01-24,1,48.0,Online
24827,107,5691,2026-01-24,2,90.0,Online
24828,113,3559,2026-01-24,4,112.0,Online
24829,114,5943,2026-01-24,1,180.0,Online
24830,110,2706,2026-01-24,2,120.0,In-Store
24831,116,5973,2026-01-24,1,32.0,Online
24832,101,4997,2026-01-24,1,25.0,Online
24833,106,4168,2026-01-24,1,55.0,Online
24834,103,2150,2026-01-24,3,90.0,In-Store
24835,115,4440,2026-01-24,3,255.0,Online
24836,114,5136,2026-01-24,3,540.0,Online
24837,110,2622,2026-01-24,3,180.0,In-Store
24838,103,5943,2026-01-24,5,150.0,Online
24839,106,2927,2026-01-24,1,55.0,In-Store
24840,103,2573,2026-01-24,1,30.0,Online
24841,108,5718,2026-01-24,1,65.0,Online
24842,102,3540,2026-01-24,1,75.0,Online
24843,106,5385,2026-01-24,1,55.0,Online
24844,104,3144,2026-01-24,3,360.0,Online
24845,102,2692,2026-01-24,1,75.0,In-Store
24846,110,2945,2026-01-24,2,120.0,Online
24847,110,2719,2026-01-24,1,60.0,In-Store
24848,118,3015,2026-01-24,1,48.0,In-Store
24849,102,5690,2026-01-24,1,75.0,Online
24850,103,5225,2026-01-24,1,30.0,In-Store
24851,101,4049,2026-01-25,2,50.0,Online
24852,102,5443,2026-01-25,1,75.0,In-Store
24853,117,4570,2026-01-25,1,24.0,Online
24854,114,5358,2026-01-25,1,180.0,Online
24855,115,3826,2026-01-25,1,85.0,In-Store
24856,108,3241,2026-01-25,1,65.0,Online
24857,116,5183,2026-01-25,1,32.0,In-Store
24858,118,2387,2026-01-25,3,144.0,In-Store
24859,119,4780,2026-01-25,1,70.0,Online
24860,111,3551,2026-01-25,5,450.0,Online
24861,102,4563,2026-01-25,5,375.0,Online
24862,115,4405,2026-01-25,2,170.0,Online
24863,109,4892,2026-01-25,1,35.0,In-Store
24864,110,2573,2026-01-25,2,120.0,In-Store
24865,119,4405,2026-01-25,4,280.0,Online
24866,116,5919,2026-01-25,2,64.0,In-Store
24867,111,3423,2026-01-25,2,180.0,In-Store
24868,109,4923,2026-01-25,1,35.0,Online
24869,103,4824,2026-01-25,1,30.0,Online
24870,102,3477,2026-01-25,1,75.0,Online
24871,104,2632,2026-01-25,2,240.0,Online
24872,110,3266,2026-01-25,2,120.0,In-Store
24873,112,2882,2026-01-25,1,110.0,In-Store
24874,104,4481,2026-01-25,2,240.0,In-Store
24875,101,4591,2026-01-25,3,75.0,In-Store
24876,119,5269,2026-01-25,1,70.0,In-Store
24877,104,4839,2026-01-25,5,600.0,In-Store
24878,109,2767,2026-01-25,2,70.0,In-Store
24879,114,4876,2026-01-25,1,180.0,Online
24880,117,2584,2026-01-25,1,24.0,Online
24881,120,5177,2026-01-25,3,450.0,Online
24882,105,5596,2026-01-25,2,45.0,In-Store
24883,104,4760,2026-01-25,1,120.0,Online
24884,108,4248,2026-01-25,1,65.0,In-Store
24885,115,3581,2026-01-25,5,425.0,Online
24886,112,3275,2026-01-25,4,440.0,Online
24887,104,4383,2026-01-25,2,240.0,Online
24888,106,2413,2026-01-25,4,220.0,In-Store
24889,105,2281,2026-01-25,1,22.5,Online
24890,111,5373,2026-01-25,2,180.0,In-Store
24891,109,3176,2026-01-25,2,70.0,Online
24892,103,2260,2026-01-25,1,30.0,In-Store
24893,118,2420,2026-01-25,2,96.0,In-Store
24894,108,4765,2026-01-25,2,130.0,In-Store
24895,101,4273,2026-01-25,2,50.0,Online
24896,116,5730,2026-01-25,1,32.0,In-Store
24897,112,4857,2026-01-25,1,110.0,In-Store
24898,119,5788,2026-01-25,2,140.0,Online
24899,110,5122,2026-01-25,1,60.0,In-Store
24900,114,5090,2026-01-25,1,180.0,In-Store
24901,117,2040,2026-01-25,3,72.0,In-Store
24902,106,2050,2026-01-25,1,55.0,Online
24903,115,2203,2026-01-25,2,170.0,Online
24904,101,2977,2026-01-25,1,25.0,In-Store
24905,111,3829,2026-01-25,1,90.0,In-Store
24906,105,4496,2026-01-25,1,22.5,In-Store
24907,116,5242,2026-01-25,1,32.0,Online
24908,112,3057,2026-01-25,1,110.0,In-Store
24909,111,3176,2026-01-25,2,180.0,Online
24910,111,3484,2026-01-25,2,180.0,Online
24911,106,4306,2026-01-25,2,110.0,In-Store
24912,114,2213,2026-01-25,2,360.0,In-Store
24913,115,2265,2026-01-25,2,170.0,Online
24914,112,4337,2026-01-25,1,110.0,Online
24915,103,3356,2026-01-25,2,60.0,Online
24916,105,4983,2026-01-25,2,45.0,Online
24917,107,3773,2026-01-25,1,45.0,Online
24918,107,2480,2026-01-25,1,45.0,In-Store
24919,105,3201,2026-01-25,1,22.5,Online
24920,116,2217,2026-01-25,1,32.0,In-Store
24921,105,4213,2026-01-25,2,45.0,Online
24922,104,4576,2026-01-25,3,360.0,Online
24923,120,4481,2026-01-25,1,150.0,In-Store
24924,103,4349,2026-01-25,1,30.0,In-Store
24925,109,2498,2026-01-25,3,105.0,In-Store
24926,112,2276,2026-01-25,1,110.0,Online
24927,111,3970,2026-01-25,1,90.0,Online
24928,116,5939,2026-01-25,2,64.0,Online
24929,103,2265,2026-01-26,1,30.0,Online
24930,118,4279,2026-01-26,1,48.0,In-Store
24931,119,2541,2026-01-26,1,70.0,Online
24932,110,3491,2026-01-26,1,60.0,Online
24933,116,3788,2026-01-26,1,32.0,Online
24934,103,2851,2026-01-26,1,30.0,In-Store
24935,108,4317,2026-01-26,1,65.0,Online
24936,119,3785,2026-01-26,1,70.0,Online
24937,103,4006,2026-01-26,1,30.0,In-Store
24938,105,5558,2026-01-26,4,90.0,In-Store
24939,103,4204,2026-01-26,1,30.0,Online
24940,114,5752,2026-01-26,3,540.0,Online
24941,103,3593,2026-01-26,2,60.0,Online
24942,113,4064,2026-01-26,1,28.0,Online
24943,102,3476,2026-01-26,1,75.0,Online
24944,103,2364,2026-01-26,2,60.0,In-Store
24945,104,2464,2026-01-26,1,120.0,Online
24946,104,2799,2026-01-26,1,120.0,In-Store
24947,118,2456,2026-01-26,3,144.0,Online
24948,102,2934,2026-01-26,2,150.0,In-Store
24949,119,4760,2026-01-26,1,70.0,Online
24950,111,3628,2026-01-26,1,90.0,Online
24951,111,4295,2026-01-26,1,90.0,Online
24952,111,2562,2026-01-26,1,90.0,Online
24953,112,2266,2026-01-26,1,110.0,In-Store
24954,101,5541,2026-01-26,1,25.0,Online
24955,112,4103,2026-01-26,2,220.0,Online
24956,107,3640,2026-01-26,1,45.0,Online
24957,104,3511,2026-01-26,1,120.0,Online
24958,108,5582,2026-01-26,1,65.0,In-Store
24959,106,2520,2026-01-26,1,55.0,Online
24960,103,2223,2026-01-26,2,60.0,In-Store
24961,105,3648,2026-01-26,1,22.5,In-Store
24962,105,5236,2026-01-26,1,22.5,In-Store
24963,103,3617,2026-01-26,3,90.0,Online
24964,101,4917,2026-01-26,1,25.0,In-Store
24965,101,5309,2026-01-26,1,25.0,In-Store
24966,118,2403,2026-01-26,1,48.0,In-Store
24967,114,4904,2026-01-26,1,180.0,Online
24968,117,5375,2026-01-26,1,24.0,In-Store
24969,103,3816,2026-01-26,1,30.0,Online
24970,108,5234,2026-01-26,1,65.0,Online
24971,118,5351,2026-01-26,3,144.0,Online
24972,109,2084,2026-01-26,3,105.0,Online
24973,104,5243,2026-01-26,2,240.0,Online
24974,117,5459,2026-01-26,3,72.0,In-Store
24975,110,5001,2026-01-26,1,60.0,Online
24976,115,2229,2026-01-26,4,340.0,Online
24977,116,5650,2026-01-26,2,64.0,In-Store
24978,120,5203,2026-01-26,3,450.0,Online
24979,118,3061,2026-01-26,2,96.0,Online
24980,115,5622,2026-01-26,3,255.0,Online
24981,120,3630,2026-01-26,2,300.0,Online
24982,110,4521,2026-01-26,1,60.0,Online
24983,103,5732,2026-01-26,2,60.0,Online
24984,119,4098,2026-01-26,1,70.0,Online
24985,105,5179,2026-01-27,1,22.5,Online
24986,103,4152,2026-01-27,3,90.0,In-Store
24987,104,2020,2026-01-27,1,120.0,In-Store
24988,103,5474,2026-01-27,1,30.0,Online
24989,110,5675,2026-01-27,1,60.0,Online
24990,101,4434,2026-01-27,1,25.0,In-Store
24991,101,4556,2026-01-27,1,25.0,Online
24992,116,3554,2026-01-27,1,32.0,Online
24993,107,3781,2026-01-27,1,45.0,Online
24994,113,2267,2026-01-27,1,28.0,Online
24995,113,4561,2026-01-27,1,28.0,Online
24996,105,2689,2026-01-27,2,45.0,Online
24997,111,4686,2026-01-27,2,180.0,Online
24998,113,5264,2026-01-27,2,56.0,Online
24999,111,2190,2026-01-27,5,450.0,In-Store
25000,101,3398,2026-01-27,1,25.0,In-Store
25001,104,3118,2026-01-27,1,120.0,Online
25002,108,3177,2026-01-27,3,195.0,Online
25003,103,4822,2026-01-27,1,30.0,Online
25004,109,4506,2026-01-27,1,35.0,Online
25005,109,3619,2026-01-27,2,70.0,In-Store
25006,106,3137,2026-01-27,1,55.0,Online
25007,104,3527,2026-01-27,1,120.0,In-Store
25008,104,3724,2026-01-27,1,120.0,Online
25009,115,4267,2026-01-27,1,85.0,In-Store
25010,104,5738,2026-01-27,1,120.0,In-Store
25011,108,3476,2026-01-27,1,65.0,Online
25012,114,3868,2026-01-27,1,180.0,Online
25013,108,4747,2026-01-27,1,65.0,In-Store
25014,115,3256,2026-01-27,1,85.0,Online
25015,112,4233,2026-01-27,4,440.0,In-Store
25016,102,2521,2026-01-27,2,150.0,Online
25017,116,4502,2026-01-27,1,32.0,In-Store
25018,116,2529,2026-01-27,3,96.0,Online
25019,119,2480,2026-01-27,3,210.0,In-Store
25020,105,5127,2026-01-27,3,67.5,Online
25021,103,3967,2026-01-27,1,30.0,Online
25022,106,5530,2026-01-27,1,55.0,Online
25023,118,2282,2026-01-27,2,96.0,Online
25024,105,2866,2026-01-27,2,45.0,Online
25025,102,2708,2026-01-27,1,75.0,Online
25026,107,3599,2026-01-27,1,45.0,In-Store
25027,110,5987,2026-01-27,1,60.0,In-Store
25028,111,4867,2026-01-27,1,90.0,In-Store
25029,107,3147,2026-01-27,3,135.0,Online
25030,115,2413,2026-01-27,1,85.0,Online
25031,111,5520,2026-01-27,1,90.0,In-Store
25032,107,2906,2026-01-27,4,180.0,In-Store
25033,120,3506,2026-01-27,5,750.0,Online
25034,112,4692,2026-01-27,1,110.0,Online
25035,115,4892,2026-01-27,1,85.0,Online
25036,117,5938,2026-01-27,1,24.0,Online
25037,108,3467,2026-01-27,5,325.0,Online
25038,101,4379,2026-01-28,1,25.0,In-Store
